% sample_size mean_accuracy std_accuracy
3 84.92610837438423 0.9398415777506827
6 89.01477832512316 1.1026122800787876
12 93.39901477832514 0.7372723914825502
24 95.3694581280788 0.913656994630121
48 96.20689655172414 0.44334975369458063
72 96.89655172413794 0.3847413633451581
96 97.29064039408868 0.39715555410337916
120 97.4384236453202 0.19704433497536797
