% sample_size mean_accuracy std_accuracy
3 81.92118226600985 1.2275798812194194
6 85.51724137931033 1.210660662802417
12 87.68472906403943 1.0333092100198533
24 88.86699507389162 0.5485482130867009
48 90.29556650246306 0.4433497536945779
72 90.88669950738917 0.45416475159077924
96 91.2807881773399 0.38474136334515247
120 91.57635467980295 0.14778325123152597
