% sample_size mean_accuracy std_accuracy
3 85.12315270935962 1.8796831555013727
6 94.38423645320196 0.9653161547913999
12 96.55172413793105 0.62310889855535
24 97.4384236453202 0.29556650246305194
48 97.88177339901476 0.38474136334515247
72 98.17733990147784 0.44334975369458063
96 98.47290640394087 0.3448275862068984
120 98.91625615763546 0.42944817177740857
