% sample_size mean_accuracy std_accuracy
3 78.37438423645321 1.066818119591513
6 79.11330049261083 1.2305414775169223
12 81.08374384236453 0.9901355291744712
24 80.83743842364532 1.1542240900354643
48 81.92118226600985 0.6983963979683664
72 81.82266009852216 0.7454554655380083
96 82.31527093596057 0.5594983591921463
120 82.3152709359606 0.3448275862068984
