% sample_size mean_accuracy std_accuracy
3 74.08866995073892 2.1831053996217062
6 72.70935960591133 0.9136569946301204
12 73.39901477832514 1.5421158465515743
24 73.20197044334975 0.5911330049261078
48 73.00492610837438 0.6152707387584637
72 73.59605911330048 0.6682098505542139
96 73.5960591133005 0.3267610630891995
120 73.79310344827586 0.19704433497536797
