% sample_size mean_accuracy std_accuracy
3 75.66502463054186 3.006137202441844
6 79.60591133004927 1.4811129436820551
12 80.34482758620689 0.8659308291254638
24 81.47783251231527 1.0143477971415764
48 82.11822660098521 0.9359605911330035
72 81.82266009852216 0.7773267900521922
96 82.31527093596058 1.0203110924732974
120 82.3152709359606 0.8935151304047791
