% sample_size mean_accuracy std_accuracy
3 71.33004926108376 1.645644639260102
6 72.61083743842366 1.884840046276746
12 72.95566502463055 1.3660516870800021
24 72.95566502463055 1.1542240900354654
48 73.89162561576354 0.8242955926444074
72 74.13793103448276 0.83162280867656
96 73.89162561576356 0.8242955926444082
120 74.1871921182266 0.45148529014343347
