% sample_size mean_accuracy std_accuracy
3 72.90640394088669 1.4613198989351044
6 78.17733990147784 1.776816630233639
12 80.0 1.4311171474220623
24 80.24630541871922 1.1113807066678305
48 81.7241379310345 0.8079418456579671
72 81.13300492610838 1.2076503125252476
96 81.57635467980296 0.6682098505542136
120 81.47783251231526 1.169885919905213
