% sample_size mean_accuracy std_accuracy
3 76.05911330049261 2.1494999240661516
6 76.9950738916256 1.649326999288985
12 78.81773399014779 1.6921737967800663
24 78.91625615763547 1.0286016264936508
48 79.35960591133004 0.7773267900521905
72 79.2118226600985 0.36863619574127227
96 79.45812807881774 0.5849429599526065
120 79.35960591133006 0.6403940886699501
