% sample_size mean_accuracy std_accuracy
3 74.28571428571428 3.3972294875993447
6 78.47290640394088 1.776816630233641
12 78.37438423645321 1.348170658463452
24 78.32512315270935 1.123325541969598
48 79.26108374384238 1.0438236502668514
72 79.35960591133005 0.9462745178472175
96 79.16256157635466 0.4950677645872323
120 79.55665024630542 0.5931819989552863
