% sample_size mean_accuracy std_accuracy
3 63.251231527093594 1.2693693326822773
6 63.00492610837439 0.9715804395722165
12 64.0886699507389 1.0668181195915132
24 63.05418719211823 0.7631494278241218
48 62.610837438423644 0.640394088669949
72 62.906403940886705 0.8546478607338654
96 62.610837438423644 0.6772279352151481
120 62.758620689655174 0.3267610630892025
