% sample_size mean_accuracy std_accuracy
3 55.02463054187192 1.3589275097668676
6 55.71428571428571 0.5594983591921449
12 55.71428571428571 1.0893273097288656
24 54.679802955665025 0.44060452758616375
48 55.17241379310345 0.4926108374384228
72 54.77832512315272 0.36863619574127393
96 54.679802955665025 0.4926108374384214
120 54.92610837438424 0.3304533956896216
