% sample_size mean_accuracy std_accuracy
3 81.57635467980296 1.723434057589741
6 88.57142857142858 1.1404765421468162
12 91.87192118226601 0.9913601870688707
24 95.07389162561577 0.763149427824125
48 96.60098522167488 0.712159226344878
72 97.04433497536945 0.5828650032610463
96 97.53694581280789 0.49261083743842277
120 98.12807881773399 0.4826580773956965
