% sample_size mean_accuracy std_accuracy
3 81.62561576354679 2.473377381405554
6 87.53694581280789 1.2076503125252487
12 92.41379310344828 1.1059085872238268
24 94.28571428571429 0.8003978723779288
48 96.30541871921183 0.4541647515907838
72 97.19211822660097 0.6627401008410707
96 97.78325123152709 0.5047758998009616
120 97.98029556650246 0.5143008132468213
