% sample_size mean_accuracy std_accuracy
3 86.20689655172413 1.557772246388368
6 93.94088669950739 1.010752932447448
12 96.55172413793105 0.6231088985553467
24 97.33990147783251 0.39408866995073877
48 98.32512315270937 0.5023664545411612
72 98.27586206896554 0.3971555541033765
96 98.57142857142857 0.4647281345840712
120 98.81773399014779 0.24132903869785519
