% sample_size mean_accuracy std_accuracy
3 86.60098522167488 1.9802710583489476
6 92.26600985221675 1.2076503125252465
12 95.51724137931033 1.0203110924733003
24 97.4384236453202 0.5305581090772894
48 98.22660098522168 0.5023664545411618
72 98.86699507389164 0.44334975369458396
96 98.86699507389163 0.3847413633451581
120 99.50738916256158 0.0
