% sample_size mean_accuracy std_accuracy
3 75.71428571428572 2.34236323703818
6 83.15270935960591 1.457994934674749
12 89.35960591133004 0.7035890077382113
24 92.95566502463053 0.9096643011142567
48 95.41871921182266 0.5418719211822677
72 96.50246305418719 0.3448275862068984
96 96.99507389162562 0.4091932937398097
120 97.33990147783251 0.24132903869784825
