% sample_size mean_accuracy std_accuracy
3 90.49261083743843 1.5111193744017668
6 94.0886699507389 0.9083295031815661
12 96.25615763546799 0.6682098505542161
24 97.78325123152709 0.3304533956896216
48 98.27586206896552 0.3304533956896248
72 98.71921182266011 0.39408866995074204
96 98.66995073891626 0.4433497536945839
120 98.62068965517241 0.48265807739570254
